transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,revenue,country,channel
T001475,C0144,P014,2023-05-12,1,5.53,5.53,USA,In-Store
T001476,C0144,P014,2022-10-12,4,5.67,22.68,USA,Online
T001477,C0144,P009,2022-06-24,4,7.67,30.68,USA,In-Store
T001478,C0144,P015,2023-03-02,4,24.29,97.17,USA,Mobile
T001479,C0144,P004,2023-06-05,3,6.5,19.5,USA,Online
T001480,C0144,P013,2022-11-28,1,20.55,20.55,USA,Online
T001481,C0145,P002,2022-08-20,2,18.73,37.46,Spain,Partner
T001482,C0145,P008,2022-11-17,3,22.66,67.99,Spain,Partner
T001483,C0145,P007,2022-06-11,2,14.62,29.23,Spain,Online
T001484,C0145,P017,2022-10-23,4,32.93,131.73,Spain,In-Store
T001485,C0145,P001,2022-06-18,2,4.56,9.12,Spain,In-Store
T001486,C0145,P004,2023-06-15,4,6.85,27.42,Spain,In-Store
T001487,C0145,P003,2023-06-26,1,7.9,7.9,Spain,Partner
T001488,C0145,P001,2022-08-17,1,4.61,4.61,Spain,Online
T001489,C0145,P019,2022-11-07,4,15.5,62.0,Spain,In-Store
T001490,C0145,P014,2022-07-22,1,5.39,5.39,Spain,In-Store
T001491,C0146,P019,2022-09-22,4,15.79,63.17,Australia,Partner
T001492,C0146,P018,2023-03-01,3,7.24,21.71,Australia,Mobile
T001493,C0146,P013,2022-12-08,1,20.98,20.98,Australia,Online
T001494,C0146,P015,2023-06-30,2,25.18,50.37,Australia,Mobile
T001495,C0146,P015,2022-11-07,3,24.93,74.8,Australia,In-Store
T001496,C0146,P005,2023-02-06,1,9.59,9.59,Australia,Mobile
T001497,C0146,P003,2023-02-23,2,8.17,16.34,Australia,Mobile
T001498,C0146,P002,2022-11-20,4,18.52,74.08,Australia,Mobile
T001499,C0146,P002,2022-06-03,3,19.35,58.05,Australia,In-Store
T001500,C0146,P007,2023-04-30,4,14.06,56.26,Australia,Mobile
T001501,C0147,P015,2023-06-11,4,25.03,100.1,Portugal,Online
T001502,C0147,P004,2023-06-23,4,6.88,27.54,Portugal,Online
T001503,C0147,P006,2022-07-29,1,12.08,12.08,Portugal,Online
T001504,C0147,P014,2023-02-05,4,5.32,21.28,Portugal,Mobile
T001505,C0147,P018,2023-01-09,4,7.18,28.71,Portugal,In-Store
T001506,C0147,P009,2023-04-29,3,7.59,22.76,Portugal,Mobile
T001507,C0147,P005,2023-04-11,3,10.01,30.04,Portugal,In-Store
T001508,C0148,P020,2022-11-17,3,13.46,40.39,Switzerland,Mobile
T001509,C0148,P006,2022-08-16,4,11.89,47.55,Switzerland,Partner
T001510,C0148,P003,2023-05-22,1,8.09,8.09,Switzerland,Online
T001511,C0148,P018,2023-01-26,4,7.13,28.51,Switzerland,Mobile
T001512,C0148,P003,2022-11-24,3,8.36,25.09,Switzerland,Online
T001513,C0148,P007,2023-01-05,3,13.7,41.09,Switzerland,In-Store
T001514,C0148,P012,2023-04-25,4,9.39,37.56,Switzerland,Mobile
T001515,C0148,P003,2022-08-31,2,7.92,15.84,Switzerland,In-Store
T001516,C0148,P019,2023-04-27,1,15.39,15.39,Switzerland,Partner
T001517,C0149,P019,2023-04-12,3,16.74,50.21,Portugal,Partner
T001518,C0149,P007,2022-09-19,2,13.3,26.61,Portugal,Online
T001519,C0149,P020,2022-06-01,2,13.02,26.04,Portugal,In-Store
T001520,C0149,P003,2023-01-04,1,7.95,7.95,Portugal,Partner
T001521,C0149,P011,2023-03-14,3,16.0,48.0,Portugal,Partner
T001522,C0149,P013,2023-02-23,4,20.4,81.61,Portugal,In-Store
T001523,C0149,P017,2022-08-25,1,33.23,33.23,Portugal,In-Store
T001524,C0150,P005,2022-10-07,4,10.05,40.2,Australia,Online
T001525,C0150,P018,2022-12-05,4,7.36,29.44,Australia,Partner
T001526,C0150,P012,2022-09-06,4,8.74,34.97,Australia,Partner
T001527,C0150,P012,2022-09-09,2,9.39,18.78,Australia,Partner
T001528,C0150,P012,2022-07-19,2,8.56,17.11,Australia,In-Store
T001529,C0150,P009,2022-10-19,1,7.58,7.58,Australia,Partner
T001530,C0150,P013,2022-10-19,1,20.98,20.98,Australia,Online
T001531,C0150,P019,2023-04-08,1,16.57,16.57,Australia,Partner
T001532,C0150,P016,2023-06-20,2,10.97,21.94,Australia,Online
T001533,C0150,P002,2022-08-18,3,18.1,54.29,Australia,Mobile
T001534,C0151,P003,2023-01-14,4,8.53,34.1,Netherlands,Online
T001535,C0151,P011,2022-09-08,1,16.57,16.57,Netherlands,Online
T001536,C0151,P011,2023-03-28,3,16.64,49.91,Netherlands,In-Store
T001537,C0151,P017,2023-05-08,1,33.41,33.41,Netherlands,Online
T001538,C0151,P003,2023-06-09,2,8.52,17.04,Netherlands,In-Store
T001539,C0151,P003,2022-09-10,2,8.2,16.41,Netherlands,Partner
T001540,C0152,P001,2022-11-22,3,4.4,13.19,Belgium,Partner
T001541,C0152,P019,2022-07-30,1,16.1,16.1,Belgium,Online
T001542,C0152,P006,2022-06-11,1,12.11,12.11,Belgium,Mobile
T001543,C0152,P001,2023-06-06,2,4.56,9.12,Belgium,Mobile
T001544,C0152,P010,2022-11-06,2,6.14,12.28,Belgium,Online
T001545,C0152,P013,2022-11-09,3,19.35,58.04,Belgium,Partner
T001546,C0153,P007,2022-10-30,3,14.54,43.61,Spain,In-Store
T001547,C0153,P015,2022-12-04,3,23.97,71.91,Spain,In-Store
T001548,C0153,P017,2022-08-27,4,33.05,132.22,Spain,Online
T001549,C0153,P019,2023-05-26,4,15.44,61.76,Spain,Partner
T001550,C0153,P012,2023-02-13,3,8.74,26.21,Spain,In-Store
T001551,C0153,P003,2022-06-17,2,8.05,16.1,Spain,Online
T001552,C0154,P006,2022-12-08,4,12.05,48.2,USA,Partner
T001553,C0154,P019,2022-12-01,1,15.71,15.71,USA,Online
T001554,C0154,P006,2022-07-22,4,12.47,49.88,USA,Mobile
T001555,C0154,P012,2023-06-21,3,8.7,26.09,USA,Online
T001556,C0154,P015,2023-06-10,4,25.22,100.9,USA,Partner
T001557,C0154,P016,2022-11-20,2,10.73,21.46,USA,Partner
T001558,C0154,P013,2022-09-28,3,19.07,57.21,USA,Online
T001559,C0154,P014,2022-12-23,4,5.65,22.6,USA,Online
T001560,C0154,P006,2023-05-24,2,13.03,26.06,USA,Mobile
T001561,C0155,P005,2022-02-16,3,9.82,29.47,Spain,In-Store
T001562,C0155,P005,2022-01-01,2,9.95,19.9,Spain,Mobile
T001563,C0156,P006,2022-04-15,2,12.26,24.52,Australia,Partner
T001564,C0156,P003,2022-07-11,3,8.04,24.12,Australia,Online
T001565,C0157,P006,2022-07-21,2,12.0,24.0,Australia,Mobile
T001566,C0157,P016,2022-05-05,3,10.86,32.59,Australia,Online
T001567,C0157,P013,2022-07-24,1,19.63,19.63,Australia,In-Store
T001568,C0157,P010,2022-07-21,3,6.13,18.38,Australia,Online
T001569,C0158,P016,2022-04-24,3,11.26,33.79,Germany,Mobile
T001570,C0158,P008,2022-01-01,2,21.7,43.39,Germany,Partner
T001571,C0158,P003,2022-01-23,3,8.03,24.08,Germany,Mobile
T001572,C0159,P014,2022-08-06,1,5.41,5.41,Portugal,Mobile
T001573,C0159,P010,2022-01-18,2,5.92,11.84,Portugal,In-Store
T001574,C0159,P014,2022-02-24,1,5.31,5.31,Portugal,Partner
T001575,C0160,P012,2022-07-27,3,9.21,27.63,Netherlands,Online
T001576,C0161,P011,2022-08-21,1,16.12,16.12,Portugal,Online
T001577,C0161,P016,2022-01-28,3,11.51,34.52,Portugal,In-Store
T001578,C0162,P009,2022-08-19,3,7.6,22.8,France,In-Store
T001579,C0162,P016,2022-07-06,3,10.82,32.46,France,Online
T001580,C0162,P006,2022-12-12,2,12.54,25.08,France,Online
T001581,C0162,P005,2022-10-30,1,9.83,9.83,France,In-Store
T001582,C0163,P017,2022-01-25,3,32.73,98.19,Germany,Partner
T001583,C0163,P010,2022-07-07,1,5.76,5.76,Germany,Online
T001584,C0164,P009,2022-01-13,2,7.38,14.76,Switzerland,In-Store
T001585,C0164,P006,2022-06-16,-2,12.32,-24.64,Switzerland,In-Store
T001586,C0164,P002,2022-09-30,3,18.25,54.76,Switzerland,Partner
T001587,C0165,P006,2022-03-16,1,12.54,12.54,Netherlands,Partner
T001588,C0165,P014,2022-11-13,2,5.41,10.83,Netherlands,Mobile
T001589,C0166,P002,2022-11-08,1,18.66,18.66,Spain,Online
T001590,C0166,P013,2022-11-23,3,20.95,62.85,Spain,In-Store
T001591,C0166,P014,2022-05-12,2,5.24,10.47,Spain,Online
T001592,C0166,P014,2022-06-05,1,5.66,5.66,Spain,Mobile
T001593,C0167,P012,2022-08-12,3,8.98,26.93,France,In-Store
T001594,C0168,P009,2022-04-03,3,7.63,22.89,United Kingdom,In-Store
T001595,C0168,P009,2022-08-01,-1,7.43,-7.43,United Kingdom,Mobile
T001596,C0169,P009,2022-06-12,2,7.57,15.15,United Kingdom,Online
T001597,C0169,P008,2022-02-02,1,20.94,20.94,United Kingdom,In-Store
T001598,C0169,P020,2022-06-18,2,13.62,27.24,United Kingdom,Partner
T001599,C0170,P018,2024-11-26,1,7.14,7.14,Germany,Mobile
T001600,C0170,P015,2024-12-26,4,24.27,97.07,Germany,Partner
T001601,C0171,P013,2024-10-11,1,20.31,20.31,Switzerland,Partner
T001602,C0171,P018,2024-12-07,3,6.95,20.84,Switzerland,In-Store
T001603,C0172,P010,2024-10-20,3,5.96,17.88,Netherlands,Mobile
T001604,C0172,P020,2024-10-03,3,13.59,40.76,Netherlands,In-Store
T001605,C0173,P016,2024-11-18,2,10.86,21.73,Netherlands,Online
T001606,C0173,P004,2024-12-13,4,6.56,26.24,Netherlands,In-Store
T001607,C0173,P006,2024-11-21,2,12.83,25.67,Netherlands,Partner
T001608,C0174,P007,2024-11-16,4,14.56,58.24,Germany,Online
T001609,C0174,P011,2024-11-29,4,15.56,62.24,Germany,In-Store
T001610,C0175,P006,2024-11-12,-2,12.38,-24.75,Netherlands,Partner
T001611,C0175,P006,2024-11-23,1,12.35,12.35,Netherlands,Partner
T001612,C0176,P001,2024-10-11,2,4.34,8.67,Germany,Partner
T001613,C0177,P011,2024-12-27,2,15.47,30.93,USA,Online
T001614,C0178,P001,2024-10-21,4,4.52,18.09,USA,Partner
T001615,C0178,P012,2024-10-26,2,8.71,17.42,USA,In-Store
T001616,C0179,P010,2024-11-29,1,6.23,6.23,France,Partner
T001617,C0180,P020,2024-11-29,4,14.16,56.64,France,Online
T001618,C0181,P011,2024-10-09,2,15.59,31.18,Portugal,Online
T001619,C0181,P002,2024-11-19,4,19.69,78.75,Portugal,Online
T001620,C0181,P014,2024-12-31,3,5.71,17.13,Portugal,Online
T001621,C0182,P016,2024-10-06,1,10.77,10.77,Germany,In-Store
T001622,C0182,P013,2024-10-19,4,19.85,79.39,Germany,In-Store
T001623,C0183,P004,2024-10-19,2,6.66,13.32,Netherlands,Mobile
T001624,C0183,P016,2024-12-28,2,10.74,21.48,Netherlands,Online
T001625,C0183,P015,2024-11-13,4,25.62,102.48,Netherlands,In-Store
T001626,C0184,P015,2024-12-12,3,25.71,77.12,Germany,In-Store
T001627,C0184,P020,2024-11-06,1,13.85,13.85,Germany,Online
T001628,C0184,P008,2024-11-09,3,22.14,66.42,Germany,Mobile
T001629,C0185,P010,2024-05-19,4,6.12,24.47,Switzerland,Mobile
T001630,C0185,P005,2024-06-25,5,9.78,48.91,Switzerland,Online
T001631,C0185,P007,2024-07-11,5,13.72,68.62,Switzerland,In-Store
T001632,C0185,P017,2024-05-27,5,31.7,158.49,Switzerland,In-Store
T001633,C0185,P005,2024-09-08,5,10.34,51.71,Switzerland,Partner
T001634,C0185,P016,2024-11-03,2,11.41,22.82,Switzerland,Partner
T001635,C0185,P001,2024-06-23,1,4.43,4.43,Switzerland,Mobile
T001636,C0186,P020,2024-10-22,1,13.7,13.7,United Kingdom,Online
T001637,C0186,P017,2024-03-17,2,32.77,65.54,United Kingdom,Partner
T001638,C0186,P004,2024-11-29,3,6.76,20.27,United Kingdom,Online
T001639,C0186,P002,2024-07-10,4,19.12,76.47,United Kingdom,Mobile
T001640,C0186,P008,2024-03-21,2,22.42,44.83,United Kingdom,In-Store
T001641,C0187,P009,2024-04-02,1,7.68,7.68,Portugal,Mobile
T001642,C0187,P017,2024-12-25,3,30.59,91.78,Portugal,Partner
T001643,C0187,P015,2024-08-11,1,25.08,25.08,Portugal,Online
T001644,C0187,P007,2024-06-10,4,13.46,53.85,Portugal,Online
T001645,C0187,P018,2024-12-17,5,7.04,35.22,Portugal,Online
T001646,C0187,P019,2024-10-13,4,16.57,66.27,Portugal,Mobile
T001647,C0187,P019,2024-07-07,5,16.4,81.99,Portugal,Partner
T001648,C0188,P009,2024-11-03,4,7.6,30.39,Netherlands,In-Store
T001649,C0188,P010,2024-07-19,3,6.21,18.63,Netherlands,In-Store
T001650,C0188,P015,2024-11-05,1,26.18,26.18,Netherlands,Online
T001651,C0188,P011,2024-04-03,5,15.95,79.76,Netherlands,Partner
T001652,C0188,P010,2024-12-01,1,6.24,6.24,Netherlands,Mobile
T001653,C0188,P007,2024-11-12,1,14.37,14.37,Netherlands,In-Store
T001654,C0188,P011,2024-06-16,5,15.96,79.78,Netherlands,Mobile
T001655,C0189,P006,2024-05-20,2,12.83,25.67,United Kingdom,Mobile
T001656,C0189,P011,2024-09-30,5,16.77,83.85,United Kingdom,In-Store
T001657,C0189,P008,2024-08-03,3,21.94,65.82,United Kingdom,In-Store
T001658,C0189,P005,2024-08-09,3,9.82,29.47,United Kingdom,Partner
T001659,C0189,P010,2024-03-03,4,6.03,24.11,United Kingdom,Partner
T001660,C0190,P014,2024-10-20,3,5.58,16.74,Netherlands,In-Store
T001661,C0190,P001,2024-07-29,2,4.37,8.74,Netherlands,In-Store
T001662,C0190,P001,2024-12-11,3,4.47,13.4,Netherlands,Mobile
T001663,C0191,P020,2024-04-08,5,13.42,67.1,Spain,Mobile
T001664,C0191,P006,2024-12-29,3,12.78,38.34,Spain,Partner
T001665,C0191,P002,2024-11-05,4,19.35,77.39,Spain,Mobile
T001666,C0191,P009,2024-03-29,5,7.56,37.82,Spain,In-Store
T001667,C0192,P018,2024-10-28,3,7.21,21.62,Portugal,Mobile
T001668,C0192,P003,2024-05-17,3,8.64,25.93,Portugal,Mobile
T001669,C0192,P019,2024-10-11,3,16.11,48.33,Portugal,Mobile
T001670,C0192,P011,2024-12-11,5,16.07,80.37,Portugal,In-Store
T001671,C0192,P001,2024-08-08,2,4.62,9.24,Portugal,In-Store
T001672,C0193,P007,2024-09-02,2,13.75,27.5,Portugal,In-Store
T001673,C0193,P007,2024-03-12,3,13.66,40.97,Portugal,Mobile
T001674,C0193,P004,2024-03-25,4,6.7,26.8,Portugal,Online
T001675,C0193,P017,2024-03-17,3,30.45,91.36,Portugal,In-Store
T001676,C0193,P018,2024-04-04,4,7.09,28.37,Portugal,Online
T001677,C0193,P019,2024-11-28,1,16.75,16.75,Portugal,Mobile
T001678,C0194,P003,2024-06-06,5,8.6,42.99,Switzerland,Online
T001679,C0194,P014,2024-05-17,3,5.48,16.44,Switzerland,In-Store
T001680,C0194,P003,2024-11-26,2,8.37,16.74,Switzerland,Partner
T001681,C0194,P001,2024-09-16,-4,4.53,-18.13,Switzerland,Online
T001682,C0194,P001,2024-06-23,2,4.42,8.84,Switzerland,In-Store
T001683,C0194,P018,2024-12-20,4,7.36,29.45,Switzerland,In-Store
T001684,C0194,P019,2024-08-05,2,15.49,30.98,Switzerland,Mobile
T001685,C0195,P001,2024-05-05,5,4.55,22.73,Netherlands,In-Store
T001686,C0195,P003,2024-06-15,3,8.56,25.67,Netherlands,Mobile
T001687,C0195,P010,2024-06-20,2,5.94,11.89,Netherlands,In-Store
T001688,C0196,P005,2024-03-14,4,9.61,38.45,Netherlands,Partner
T001689,C0196,P007,2024-06-10,4,13.37,53.48,Netherlands,Mobile
T001690,C0196,P013,2024-05-29,5,20.62,103.09,Netherlands,Online
T001691,C0197,P007,2024-08-31,1,14.62,14.62,Portugal,In-Store
T001692,C0197,P014,2024-11-15,2,5.34,10.68,Portugal,In-Store
T001693,C0197,P016,2024-03-09,3,11.01,33.03,Portugal,Online
T001694,C0197,P013,2024-08-29,4,19.79,79.16,Portugal,In-Store
T001695,C0198,P003,2024-06-26,4,8.62,34.47,Australia,Online
T001696,C0198,P013,2024-08-13,4,19.02,76.09,Australia,Online
T001697,C0198,P005,2024-11-21,-2,9.67,-19.34,Australia,Mobile
T001698,C0198,P005,2024-06-16,4,10.25,41.01,Australia,In-Store
T001699,C0198,P012,2024-05-28,5,8.92,44.62,Australia,Mobile
T001700,C0199,P005,2024-05-23,2,9.86,19.71,Spain,Online
T001701,C0199,P016,2024-07-14,2,10.79,21.57,Spain,In-Store
T001702,C0199,P001,2024-03-18,1,4.42,4.42,Spain,Mobile
T001703,C0199,P014,2024-11-24,1,5.52,5.52,Spain,Mobile
T001704,C0199,P006,2024-04-17,1,11.89,11.89,Spain,Partner
T001705,C0199,P003,2024-09-29,1,8.64,8.64,Spain,Partner
T001706,C0199,P005,2024-10-30,-5,10.3,-51.5,Spain,Partner
T001707,C0200,P005,2024-11-05,8,10.15,81.17,Switzerland,Online
T001708,C0200,P016,2024-07-21,10,11.27,112.74,Switzerland,Mobile
T001709,C0200,P008,2024-11-16,5,22.67,113.36,Switzerland,Online
T001710,C0200,P004,2024-08-03,9,6.6,59.43,Switzerland,Mobile
T001711,C0200,P009,2024-11-29,5,7.67,38.36,Switzerland,Partner
T001712,C0200,P019,2024-09-17,7,16.41,114.84,Switzerland,In-Store
T001713,C0200,P005,2024-11-09,3,10.24,30.71,Switzerland,Online
T001714,C0200,P007,2024-12-31,5,13.32,66.6,Switzerland,Mobile
T001715,C0200,P006,2024-10-02,9,12.28,110.5,Switzerland,In-Store
T001716,C0200,P007,2024-11-07,9,13.93,125.4,Switzerland,In-Store
T001717,C0200,P018,2024-12-14,10,6.97,69.73,Switzerland,In-Store
T001718,C0200,P011,2024-10-03,5,15.61,78.04,Switzerland,Partner
T001719,C0200,P004,2024-12-18,8,6.93,55.42,Switzerland,In-Store
T001720,C0200,P014,2024-07-29,3,5.76,17.27,Switzerland,Partner
T001721,C0200,P004,2024-08-28,4,6.78,27.14,Switzerland,In-Store
T001722,C0200,P015,2024-10-08,9,25.12,226.11,Switzerland,Mobile
T001723,C0200,P013,2024-12-16,6,19.27,115.64,Switzerland,Online
T001724,C0200,P007,2024-10-23,8,14.04,112.29,Switzerland,Online
T001725,C0200,P018,2024-10-14,8,7.28,58.23,Switzerland,Mobile
T001726,C0200,P012,2024-11-10,5,8.64,43.2,Switzerland,Mobile
T001727,C0200,P005,2024-09-11,9,10.35,93.13,Switzerland,In-Store
T001728,C0200,P013,2024-07-05,9,20.78,186.99,Switzerland,In-Store
T001729,C0200,P001,2024-08-19,4,4.39,17.55,Switzerland,Mobile
T001730,C0201,P002,2024-07-12,9,18.31,164.76,Switzerland,Mobile
T001731,C0201,P013,2024-07-20,5,20.28,101.41,Switzerland,Mobile
T001732,C0201,P012,2024-07-06,4,8.75,35.01,Switzerland,Partner
T001733,C0201,P004,2024-08-10,5,6.55,32.76,Switzerland,In-Store
T001734,C0201,P001,2024-12-15,4,4.51,18.04,Switzerland,Partner
T001735,C0201,P008,2024-12-08,10,21.56,215.57,Switzerland,Partner
T001736,C0201,P005,2024-12-02,4,10.37,41.48,Switzerland,In-Store
T001737,C0201,P009,2024-06-29,3,7.41,22.23,Switzerland,Partner
T001738,C0201,P014,2024-12-21,5,5.71,28.53,Switzerland,Partner
T001739,C0201,P010,2024-12-05,6,6.0,36.02,Switzerland,In-Store
T001740,C0201,P008,2024-09-16,10,22.74,227.41,Switzerland,Online
T001741,C0201,P004,2024-08-04,7,6.98,48.87,Switzerland,In-Store
T001742,C0201,P014,2024-06-26,7,5.77,40.36,Switzerland,Partner
T001743,C0201,P008,2024-08-08,10,21.39,213.87,Switzerland,Online
T001744,C0201,P016,2024-11-18,9,11.12,100.06,Switzerland,Partner
T001745,C0201,P002,2024-06-26,4,19.16,76.65,Switzerland,Online
T001746,C0201,P004,2024-11-02,6,6.66,39.94,Switzerland,Partner
T001747,C0202,P002,2024-09-26,8,19.27,154.15,United Kingdom,Online
T001748,C0202,P013,2024-10-24,9,20.33,182.95,United Kingdom,Mobile
T001749,C0202,P001,2024-12-23,8,4.32,34.56,United Kingdom,Online
T001750,C0202,P015,2024-08-30,7,24.64,172.46,United Kingdom,Mobile
T001751,C0202,P009,2024-11-26,10,7.71,77.13,United Kingdom,In-Store
T001752,C0202,P006,2024-11-13,6,12.57,75.44,United Kingdom,In-Store
T001753,C0202,P013,2024-10-06,8,20.55,164.41,United Kingdom,Online
T001754,C0202,P011,2024-07-29,8,16.19,129.49,United Kingdom,In-Store
T001755,C0202,P010,2024-09-12,4,6.24,24.95,United Kingdom,In-Store
T001756,C0202,P020,2024-07-22,10,13.69,136.88,United Kingdom,In-Store
T001757,C0202,P016,2024-09-01,8,10.82,86.57,United Kingdom,Mobile
T001758,C0202,P006,2024-08-19,8,11.89,95.16,United Kingdom,In-Store
T001759,C0202,P018,2024-07-21,5,7.18,35.88,United Kingdom,Online
T001760,C0202,P003,2024-08-27,9,8.54,76.87,United Kingdom,In-Store
T001761,C0202,P013,2024-12-06,5,20.83,104.16,United Kingdom,In-Store
T001762,C0202,P020,2024-12-29,4,13.26,53.05,United Kingdom,Online
T001763,C0202,P008,2024-10-05,5,22.37,111.84,United Kingdom,Mobile
T001764,C0202,P008,2024-12-25,6,22.83,136.95,United Kingdom,Mobile
T001765,C0202,P005,2024-11-04,3,9.79,29.36,United Kingdom,Partner
T001766,C0202,P015,2024-07-20,9,25.13,226.18,United Kingdom,Partner
T001767,C0202,P006,2024-09-08,9,12.66,113.93,United Kingdom,In-Store
T001768,C0202,P012,2024-07-31,7,8.94,62.57,United Kingdom,In-Store
T001769,C0202,P018,2024-08-22,8,6.94,55.55,United Kingdom,Mobile
T001770,C0202,P018,2024-10-08,5,6.96,34.79,United Kingdom,Partner
T001771,C0202,P018,2024-07-29,8,6.96,55.71,United Kingdom,In-Store
T001772,C0202,P018,2024-06-14,6,7.22,43.35,United Kingdom,Partner
T001773,C0202,P020,2024-07-14,10,13.5,134.96,United Kingdom,Online
T001774,C0203,P018,2024-11-28,3,7.54,22.61,Portugal,Mobile
T001775,C0203,P003,2024-10-24,8,7.89,63.13,Portugal,In-Store
T001776,C0203,P001,2024-07-05,10,4.47,44.69,Portugal,Partner
T001777,C0203,P007,2024-08-17,10,13.73,137.34,Portugal,In-Store
T001778,C0203,P008,2024-11-22,9,21.22,190.96,Portugal,In-Store
T001779,C0203,P001,2024-07-01,3,4.6,13.79,Portugal,Online
T001780,C0203,P020,2024-12-05,4,13.54,54.16,Portugal,Mobile
T001781,C0203,P008,2024-10-05,5,22.74,113.69,Portugal,Online
T001782,C0203,P011,2024-11-27,4,15.35,61.4,Portugal,Partner
T001783,C0203,P014,2024-08-27,9,5.61,50.47,Portugal,Mobile
T001784,C0203,P004,2024-08-04,7,6.65,46.57,Portugal,Partner
T001785,C0203,P003,2024-08-29,5,8.05,40.26,Portugal,Online
T001786,C0203,P011,2024-06-06,10,16.4,164.03,Portugal,Online
T001787,C0203,P018,2024-06-01,3,7.38,22.15,Portugal,Online
T001788,C0203,P001,2024-10-24,8,4.45,35.59,Portugal,In-Store
T001789,C0203,P003,2024-07-17,5,7.99,39.96,Portugal,Mobile
T001790,C0203,P012,2024-11-01,4,9.33,37.34,Portugal,In-Store
T001791,C0203,P019,2024-12-15,5,16.62,83.08,Portugal,Mobile
T001792,C0203,P017,2024-11-07,5,33.01,165.03,Portugal,Online
T001793,C0203,P018,2024-08-14,4,7.47,29.89,Portugal,Online
T001794,C0203,P012,2024-06-26,5,9.08,45.41,Portugal,Partner
T001795,C0203,P007,2024-09-25,5,14.7,73.48,Portugal,Partner
T001796,C0203,P015,2024-08-03,4,25.41,101.65,Portugal,In-Store
T001797,C0203,P005,2024-12-21,6,10.45,62.7,Portugal,Partner
T001798,C0203,P002,2024-10-01,8,18.15,145.21,Portugal,Online
T001799,C0203,P017,2024-10-13,4,32.52,130.09,Portugal,Partner
T001800,C0203,P018,2024-12-13,6,7.09,42.55,Portugal,Mobile
T001801,C0203,P010,2024-10-04,9,5.93,53.39,Portugal,Online
T001802,C0203,P016,2024-09-08,4,10.8,43.21,Portugal,In-Store
T001803,C0204,P010,2024-06-23,3,6.01,18.02,France,In-Store
T001804,C0204,P019,2024-10-15,5,16.22,81.08,France,Online
T001805,C0204,P002,2024-10-16,7,18.77,131.4,France,Online
T001806,C0204,P014,2024-06-12,5,5.5,27.52,France,Mobile
T001807,C0204,P004,2024-11-30,10,7.05,70.54,France,In-Store
T001808,C0204,P003,2024-11-04,6,8.25,49.48,France,Online
T001809,C0204,P002,2024-08-14,9,18.43,165.89,France,Online
T001810,C0204,P008,2024-12-29,8,23.07,184.53,France,Mobile
T001811,C0204,P012,2024-08-03,9,8.59,77.31,France,In-Store
T001812,C0204,P014,2024-12-06,7,5.34,37.36,France,In-Store
T001813,C0204,P014,2024-08-11,3,5.45,16.36,France,Mobile
T001814,C0204,P016,2024-09-10,7,11.11,77.77,France,Online
T001815,C0204,P015,2024-11-11,5,25.4,126.99,France,Online
T001816,C0204,P004,2024-07-17,5,7.02,35.11,France,In-Store
T001817,C0204,P006,2024-11-25,7,13.07,91.48,France,Partner
T001818,C0204,P010,2024-06-28,7,5.86,41.03,France,Online
T001819,C0204,P013,2024-10-06,6,20.89,125.34,France,Mobile
T001820,C0204,P005,2024-07-29,3,9.96,29.88,France,Online
T001821,C0204,P013,2024-06-18,5,19.16,95.79,France,Mobile
T001822,C0204,P014,2024-10-31,8,5.47,43.73,France,Online
T001823,C0204,P017,2024-06-12,6,32.86,197.16,France,Online
T001824,C0204,P005,2024-07-15,8,10.35,82.79,France,In-Store
T001825,C0204,P015,2024-09-06,6,25.99,155.96,France,Mobile
T001826,C0204,P010,2024-08-25,4,5.83,23.3,France,Partner
T001827,C0204,P001,2024-10-14,10,4.31,43.06,France,In-Store
T001828,C0204,P018,2024-06-15,5,6.99,34.96,France,Online
T001829,C0204,P003,2024-12-02,-9,8.26,-74.38,France,Mobile
T001830,C0204,P011,2024-11-23,8,15.26,122.09,France,Mobile
T001831,C0204,P001,2024-09-08,9,4.28,38.49,France,Online
T001832,C0204,P008,2024-11-14,3,22.14,66.42,France,Partner
T001833,C0205,P010,2024-11-22,9,5.96,53.64,Portugal,Partner
T001834,C0205,P020,2024-09-25,7,13.29,93.04,Portugal,Partner
T001835,C0205,P005,2024-07-07,10,10.03,100.26,Portugal,In-Store
T001836,C0205,P006,2024-09-03,9,13.12,118.12,Portugal,Online
T001837,C0205,P014,2024-11-29,7,5.3,37.13,Portugal,Mobile
T001838,C0205,P013,2024-09-12,5,20.67,103.35,Portugal,Partner
T001839,C0205,P014,2024-09-08,10,5.63,56.28,Portugal,Partner
